X,Y,building,name,tourism,addr:housenumber,addr:street,addr:postcode,addr:city,addr:country,website,phone,amenity,stars,ele,internet_access,wheelchair,email,operator,internet_access:fee,contact:phone,contact:email,fax,contact:website,rooms,building:levels,cuisine,contact:fax,smoking,wikidata,opening_hours,beds,addr:housename,roof:levels,toilets:wheelchair,roof:shape,addr:suburb,building:roof
7.75112775135306,46.0223912406895,yes,Cheminee,hotel,31,Matterstrasse,3920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.75120076443993,46.0234078952749,yes,Hotel Alpenhof,hotel,43,Matterstrasse,3920,,,https://www.julen.ch/de/hotel-alpenhof/,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.75128069631285,46.0254206998749,yes,Fleurs de Zermatt,hotel,41,Unterer Mattenweg,3920,Zermatt,CH,http://www.fleursdezermatt.ch,+41 27 966 31 00,,,,wlan,,info@fleursdezermatt.ch,,,,,+41 27 966 31 01,,,,,,,,,,Fleurs de Zermatt,,,,,
7.7516817,46.02591,yes,Alpen Resort Hotel,hotel,52,Spissstrasse,3920,Zermatt,CH,http://alpenresort.com,+41279663000,,4,,wlan,yes,info@alpenresort.com,Best Western,no,,,+41279663055,,,,,,,,,,,,,,,
7.75181860579095,46.0261860001408,yes,Alpen Resort Hotel,hotel,52,Spissstrasse,3920,Zermatt,CH,http://alpenresort.com,+41279663000,,4,,wlan,yes,info@alpenresort.com,Best Western,no,,,+41279663055,,,,,,,,,,,,,,,
7.81089700697909,46.0127197161377,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.78189185607526,46.0996210998491,yes,Alpenblick,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpenblick,,,,,
7.83519385,46.19199575,yes,Hotel Hannigalp & Spa,hotel,,,,,,,,,,,wlan,,,,,,,,,,4,,,,,,,,,,,,
7.83652111702907,46.1933824002395,yes,St. Jakob,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83672317994809,46.1931736996624,yes,Hotel Sonne,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.83746830028633,46.1943665003755,yes,Hotel Abendruh,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.84451545,46.1957752,yes,Zum See,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.95748720008182,46.0936281851537,yes,Mattmarkblick,hotel,,,,,,https://www.mattmarkblick.ch/,+41 (0) 27 957 30 40,,3,,wlan,no,info@mattmarkblick.ch,,,,,+41 (0) 27 957 30 20,,,,,,,,,,,,,,,
7.926271458046,46.1033843171932,yes,Hotel Waldesruh,hotel,,,,,,,,,3,,,,,,,,,,,25,,,,,,,54,,,,,,
7.92444811645269,46.1045701560165,yes,Hotel Bristol,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.92514559309789,46.1041948059394,yes,Annahof,hotel,2,Gletscherstrasse,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,
7.92429352840001,46.1050126644343,yes,Golfhotel Saaserhof,hotel,,,,,,,,,4,,,,,,,,,,,48,,,,,,,100,,,,,,
7.92416420113168,46.1053775970895,yes,Hotel Berghof,hotel,,,,,,,,,3,,,,,,,,,,,30,,,,,,,70,,,,,,
7.92446450215423,46.1053417828124,yes,Hotel Feehof,hotel,,,,,,,,,3,,,,,,,,,,,7,,,,,,,16,,,,,,
7.92551142461713,46.1044798893005,yes,Hotel Mistral,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9260480513161,46.1046004597156,yes,Hotel Ambiente,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.92599469933282,46.1050512500473,yes,Hotel Condor,hotel,,,,,,,,,3,,,,,,,,,,,19,,,,,,,35,,,,,,
7.92484801010511,46.1055980348648,yes,Hotel Imseng,hotel,,,,,,,,,3,,,,,,,,,,,12,,,,,,,22,,,,,,
7.92489393003243,46.1063059957256,yes,Hotel Christiania,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.92364269106197,46.1074812375779,yes,Elite Alpine Lodge,hotel,21,Haltenstrasse,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,
7.92414601594525,46.1078103021387,yes,Hotel Schweizerhof Gourmet & SPA,hotel,10,Haltenstrasse,,,,,,,4,,,,,,,,,,,45,,,,,,,90,,,,,,
7.92534237580939,46.1072273539754,yes,The Dom,hotel,2,Dorfplatz,3906,Saas-Fee,,http://thedom.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.92704475143622,46.1079184676878,yes,Best Western Metropol Grand Hotel,hotel,,,,,,,,,4,,,,,,,,,,,51,,,,,,,90,,,,,,
7.92780413361943,46.1079659054806,yes,Hotel Sonnenhof,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.92664888396451,46.1083132151589,yes,Ferienart Resort & Spa,hotel,,,,,,,,,5,,,,,,,,,,,71,,,,,,,148,,,,,,
7.92696804911109,46.1085215975769,yes,Ferienart Resort & Spa,hotel,,,,,,,,,5,,,,,,,,,,,71,,,,,,,148,,,,,,
7.92698357790056,46.109009049864,yes,Hotel Sunstar Hotel Beau-Site,hotel,,,,,,,,,,,,,,,,,,,,36,,,,,,,92,,,,,,
7.92863646714894,46.1094511922917,yes,Parkhotel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.92761229560894,46.1101745052105,yes,Hotel Garni Europa,hotel,,,,,,,,,4,,,,,,,,,,,22,,,,,,,48,,,,,,
7.92800183472146,46.1105902453751,yes,Hotel Marmotte,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.92921513750836,46.1111279501593,yes,Hotel Allalin Saas-Fee,hotel,7,Lomattenstrasse,3906,Saas-Fee,,https://www.allalin.ch/,+41 27 958 10 00,,4,,,,,,,,,,,27,,,,,,,76,,,,,,
7.93068830393455,46.1110728551257,yes,Hotel Alphubel,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.93076633735683,46.1125995439421,yes,Hotel Eden,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9315590646785,46.1138796236597,yes,Ferien- und Erlebnishotel Etoile,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.93177117026185,46.1159069284276,yes,Alpenperle,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.94081669118678,46.1132559524204,yes,Hotel Adler,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.93631800139619,46.1215388999623,yes,Hotel Touring,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9366024,46.122521,yes,Dom,hotel,,,,,,http://dasdom.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.93626538909679,46.1227063485882,yes,Hotel Alpha,hotel,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,
7.93741735285209,46.1241992500735,yes,Roby,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9368875575293,46.1277800998573,yes,Bergheimat,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.93813250433919,46.1283558475069,yes,Primavera,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.93835374395057,46.1283973501437,yes,Haus Aurora,hotel,,,3910,Saas-Grund,,https://www.aurora-ferien.ch/,+41 27 957 13 87,,,,,,,Familie Bregy,,,,,,,5,,,,,,,,,,,,
8.05538832019947,46.1954747338826,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7976232569775,46.2747538002031,yes,Hotel Alpenrösli,hotel,,,,,,http://www.brandalp.ch/,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
7.79925751433976,46.2846290468523,yes,Hotel Bietschhorn,hotel,41,Dorfstrasse,3944,,,https://www.hotelbietschhorn.ch/,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
7.7994111,46.28461735,yes,Hotel Bietschhorn,hotel,41,Dorfstrasse,,,,https://www.hotelbietschhorn.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.78321794178002,46.2931884998679,yes,Pension Schwarzhorn,hotel,,,,,,http://www.schwarzhorn.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.80083270390545,46.284433395162,yes,Hotel Alpenhof,hotel,,,,,,http://www.myalpenhof.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.80166619839064,46.2874914999291,yes,Hotel Walliserhof,hotel,,,,,,https://www.rhone.ch/hotel-walliserhof/,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
7.86609122937499,46.273740356317,residential,Alpenblick,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9026239,46.2584486,yes,Hotel Gebidem,hotel,3,Kanzleiweg,3932,Visperterminen,,http://www.gebidem.ch,,,,,,,,,,,,,,,,,,outside,,,,,,,,,
7.9043151,46.25850395,yes,Hotel Rothorn,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.82576255452318,46.2755373500586,yes,Bürchnerhof,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9848624911211,46.3146040502064,yes,Central,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.98661676315213,46.3162716361321,yes,Good Night Inn,hotel,,,,,,http://brig-wallis.com/,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
7.98830642298283,46.3164510403488,yes,Londres,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.98848530999886,46.3159694291892,hotel,Simplon,,,Sebastiansplatz,3900,Brig,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.99735212695747,46.3144193994118,yes,Familien- und Seminarhotel Haus Schönstatt,hotel,27,Kettelerstrasse,3900,Brig,,,,,,,wlan,yes,,Marienschwestern,,,,,,,,,,,,,,,,,,,
7.99685504725368,46.3146631790723,yes,Haus Schönstatt,hotel,27,Kettelerstrasse,3900,Brig,,https://haus-schoenstatt.ch/,+41 27 921 16 66,,,,wlan,,,,,,,,,,,regional,,,,,,,,,,,
8.02454846255984,46.2460807470239,yes,Monte Leone,hotel,,,3907,Simplon Passhöhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.02927268324406,46.2464960000969,yes,Simplon Hospiz,hotel,,,,,,,,,,,,,,,,,,,,,,,,,Q29927517,,,,,,,,
8.03129319211659,46.2500809001032,yes,Simplonblick,hotel,,,3907,Simplon Passhöhe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.98794713172128,46.3187236611076,yes,Hotel Victoria,hotel,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,
7.99165522420408,46.3186496641879,yes,Ambassador,hotel,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,yes,,,
7.98356280796973,46.3588416002538,yes,Blattnerhof,hotel,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.98559157494344,46.3594189997172,hotel,Massa,hotel,,,,,,https://hotelmassa.ch,,restaurant,,,,,,,,+41 27 923 28 88,,,,,,,,,,,,,,,,,
7.97862214846558,46.3766493000844,yes,Hotel Sparrhorn,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.99131607944092,46.380661191757,yes,Hotel Belalp,hotel,20,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.04547615926737,46.355260835026,yes,Relais Walker,hotel,14,Furkastrasse,3983,Mörel-Filet,,,+41279272445,,,,,,info@relaiswalker.ch,,,,,+41279271716,,,,,,,,,,,,,,,
8.04701639817732,46.3592979049725,yes,Salina Maris,hotel,1,Breiten,3983,Mörel,,,+41279284242,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0175335,46.37788455,yes,Hotel Riederfurka,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.02681775504672,46.3772018998554,hotel,Silbersand,,8,Sportplatzweg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.02940210233444,46.377968649845,yes,Golfhotel Riederhof A,hotel,25,Aletschpromenade,3987,RIederalp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.02997508596904,46.3780071496589,yes,Golfhotel Riederhof B,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0357958,46.3787638,yes,Sonnenhof,hotel,102,Aletschpromenade,3987,RIederalp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.03152089746753,46.3801031502224,yes,Art Furrer Resort,hotel,,,,,,https://www.artfurrer.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.03285150156065,46.3801112000615,yes,Art Furrer Resort,hotel,19,Furrerstrasse,3987,Riederalp,,https://www.artfurrer.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.03325655,46.3801181,yes,Art Furrer Resort,hotel,21,Furrerstrasse,3987,Riederalp,,https://www.artfurrer.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0318875,46.38023885,yes,Art Furrer Resort,hotel,,,,,,https://www.artfurrer.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.03223979244095,46.3803548002042,yes,Art Furrer Resort,hotel,,,,,,https://www.artfurrer.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.03260715,46.3804934,yes,Art Furrer Resort,hotel,,,,,,https://www.artfurrer.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.03585325386001,46.3794451577509,yes,Alpenrose,hotel,24,Bahnhofstrasse,3987,RIederalp,,,,,,,,,,ArtFurrer,,,,,,,,,,,,,,,,,,,
8.03555746210391,46.3806274869833,hotel,Edelweiss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.05691900123679,46.3855342499562,yes,Ferienhotel Waldhaus,hotel,,,3992,Bettmeralp,,,+41 27 927 27 17,,,,wlan,,,Familie Berchtold,,,,,,,,,,,,,,,,,,,
8.06017962042366,46.3892538658951,yes,Hotel Restaurant Panorama,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0617050959923,46.3889012001877,yes,Garni Slalom,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.06156359360123,46.3898692999803,hotel,Le Postillion,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.06395775681881,46.3913368497652,yes,Hotel Alpfrieden,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.06585405187254,46.3915340499609,yes,Hotel Garni Sporting,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.06600327167084,46.3917091897584,yes,La Cabane,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.06765990867808,46.3910898999583,yes,Aletsch Hotel Restaurant,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.06704793565952,46.3921059997798,,Bettmerhof,hotel,,,,,,,+41(0)27 928 62 10,,3,,,,,,,,,+41(0)27 928 62 15,,,,,,,,,,,,,,,
8.11919826918928,46.3885657570266,hotel,Post,,73,Furkastrasse,3994,Lax,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.13339265,46.40203745,yes,Schmitta,hotel,31,Furkastrasse,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.1350739226474,46.4011948493621,hotel,,,6,Oberegg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1335241,46.40240705,hotel,des Alpes,hotel,33,Furkastrasse,3984,Fiesch,,,+41279711506,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
8.13288172360674,46.4028516496632,hotel,Walliser-Kanne,hotel,9,Bahnhofstrasse,3984,Fiesch,,,,restaurant,,,,yes,,,,,,,,,,regional,,,,,,,,,,,
8.1343734,46.40322805,hotel,Glacier du Rhone,,38,Furkastrasse,3984,Fiesch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.13806404605032,46.4012732202147,yes,Berghotel Derby,hotel,2,Umfahrungsstrasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.13689355115542,46.4028164724974,yes,Fiescherhof,hotel,75,Furkastrasse,3984,Fiesch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1355221006092,46.4043898085826,hotel,Kristall,,59,Furkastrasse,3984,Fiesch,,,+41279711717,,,,,,,,,,,,,,,,,,,,,,,,,,
8.13692625,46.40355055,yes,Christania,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.14480555654711,46.3975213123455,yes,Alpenblick,hotel,,,,,,,+41 27 971 15 37,,,,,,,,,,,,,,,,,,,,,,,,,,
8.42587225091956,46.3744061006553,yes,Albergo Risorante Rotenthal,hotel,,,,,,http://www.rotenthal.it,+39 0324 63060,,,,,,,,,,,,,,,,,,,,,,,,,,
8.4282476,46.37487695,yes,Monte Giove,hotel,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,
6.25014500624742,46.4292219945096,,La Croix Verte,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2892342040519,46.4187635000592,yes,Hôtel-Restaurant de la Plage,hotel,3,Chemin de la Falaise,1196,Gland,,,,,,,,,,Famille H. Mojon,,,,,,,3,,,,,,,,,,,,
6.3051932798564,46.4387066378551,yes,La Clef d'Or,hotel,,,,,,https://www.laclefdor.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.25002065606926,46.5525847641063,yes,Hôtel du Marchairuz,hotel,,Le Marchairuz,1348,Le Brassus,CH,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
6.2108830657734,46.5820801535548,yes,Hotel de la lande,hotel,,Route de France,1348,Le Brassus,,http://www.hotellalande.com/,+41 21 845 44 41,restaurant,,,,,info@hotellalande.com,,,,,,,,,,,,,,,,,,,,
6.335972296262,46.4541916281324,yes,Le Courtil,hotel,14,Rue du Port,,Rolle,,http://www.courtil.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.48227152554971,46.5080024000439,yes,La Longeraie,hotel,,,,,,http://www.lalongeraie.ch/fr/hotel-restaurant-morges-lausanne.php#hotel-vue-lac-leman-morges.php,+41 (0) 21 804 64 00,,,,,,,,,,,,,,4,,,,,,,,,,,,
6.48197561446696,46.5078671504984,,La Longeraie,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.49262503275225,46.5073812504051,yes,Hostellerie Le Petit Manoir,hotel,8,Avenue Ignace Paderewski,1110,Morges,CH,https://www.lepetitmanoir.ch/,,,4,,wlan,,,Boas Swiss Hotels,no,,,,,25,,,,,,,,,,,,,
6.49871851441183,46.5079048853312,hotel,Hôtel Mont-Blanc,hotel,,Quai du Mont-Blanc,1110,Morges,CH,https://www.hotel-mont-blanc.ch/,,,,,,limited,,Romantik Hotels,,+41 21 804 87 87,info@hotel-mont-blanc.ch,,,45,4,,,,,,,,2,,gabled,,
6.50104595,46.51394435,yes,La Maison d'Igor,hotel,,Rue Saint-Domingue,1110,Morges,CH,http://www.maison-igor.ch/,+41 (0) 21 803 06 06,,,,,,,,,,,,,,,,,,,,,,,,,,
6.50895546714195,46.5164855497096,yes,Hôtel Fleur du Lac,hotel,,,,,,http://www.fleur-du-lac.ch/,+41 (0) 21 811 5 811,,4,,,,,,,,,,,,,,,,,,,,,,,,
6.56719958836937,46.5166779580923,hotel,Starling Hotel,hotel,31,Route Cantonale,1025,Saint-Sulpice,CH,https://starling-hotel-lausanne.com/,+41216948585,,,,wlan,,contact@shlausanne.ch,,,,,,,,,,,,,,,,,,,,
6.5673992539407,46.5374905558644,hotel,Hotel des Inventions,hotel,2,Chemin du Parc,,Ecublens (VD),,https://www.hotel-inventions.ch,+41 21 694 39 39,,3,,wlan,yes,,,,,,,,,,,,,,,,,,,,,
6.57212953247448,46.5525105477524,yes,Ibis,hotel,4,Chemin de l'Esparcette,,Crissier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.62406649314208,46.5082962959832,yes,Mövenpick Hotel Lausanne,hotel,4,Avenue de Rhodanie,1007,Lausanne,CH,https://www.movenpick.com/en/europe/switzerland/lausanne/hotel-lausanne/overview/,,,4,,,yes,Hotel.lausanne@movenpick.com,,,,,,,,,,,,,,,,,,,,
6.62434495719218,46.5085352043497,yes,Mövenpick Hotel Lausanne,hotel,4,Avenue de Rhodanie,1007,Lausanne,CH,https://www.movenpick.com/en/europe/switzerland/lausanne/hotel-lausanne/overview/,,,4,,,yes,Hotel.lausanne@movenpick.com,,,,,,,,,,,,,,,,,,,,
6.61377074574725,46.5158227895402,,Bellerive,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.63043436969165,46.5079370892896,hotel,Hôtel Beau-Rivage Palace,hotel,,,,,,,,,,,,,,,,,,,,,,,,,Q1660479,,,,,,,,
6.63123755390448,46.5078330690656,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.62814308430928,46.5107125622077,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.62835880024127,46.5110218030722,,Hôtel Royal Savoy,hotel,,,,,,,,,,,,,,,,,,,,,,,,,Q29891072,,,,,,,,
6.62842203937432,46.5113020132316,hotel,,,40,Avenue d'Ouchy,1006,Lausanne,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.61999563133559,46.5193991918512,yes,Pepperdine University,hotel,15,Avenue Marc-Dufour,1007,Lausanne,CH,,,,,,,,,Pepperdine University,,,,,,,,,,,,,,,,,,,
6.625301,46.5172301,yes,Lausanne Guesthouse,hotel,,,,,,http://lausanne-guesthouse.ch,,,,,yes,,,,,,,,,,,,,no,,,,,,,,,
6.63003695617887,46.5186347873263,yes,Alpha-Palmiers,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.63136788716531,46.5182260497073,hotel,Hotel Elite,hotel,1,Avenue Sainte-Luce,1003,Lausanne,CH,,,,3,,wlan,,,,,+41213202361,info@elite-lausanne.ch,,http://www.elite-lausanne.ch,33,,,+41213203963,,,,,,,,,,
6.63535515625535,46.5166841429842,yes,Best Western Hotel Mirabeau,hotel,31,Avenue de la Gare,1003,Lausanne,CH,,,,,,,,,,,,,,,,,,,,,,,Best Western Hotel Mirabeau,,,,,
6.63093394939786,46.5194741300495,yes,Lausanne Palace,hotel,7-9,Rue du Grand-Chêne,1002,Lausanne,CH,https://www.lausanne-palace.ch,+41 2 13 31 31 31,,5,,wlan,,,,,,,,,,,,,,Q3219698,,,,,,,,
6.62602052169223,46.5250340683186,apartments,Hotel Ibis,hotel,8,Avenue de Beaulieu,1004,Lausanne,CH,,,,,,wlan,,,,,,,,,,5,,,,,,,,0,,,,
6.62971130459688,46.5249279534143,yes,Hôtel du Marché,hotel,42,Rue Pré-du-Marché,,Lausanne,CH,https://www.hoteldumarche-lausanne.ch/,,,,,wlan,,,,,,,,,,,,,,,,,,,,,,
6.62091162272301,46.5284460776797,apartments,Tulip Inn,hotel,8,Chemin du Cerisier,,Lausanne,CH,,,,,,,,,,,,,,,,5,,,,,,,,,,,,
6.64073391004333,46.521507350178,yes,Hotel de l'Ours,hotel,2,Rue du Bugnon,1005,Lausanne,CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.64220912254809,46.5277386963165,hotel,Hôtel des Patients,hotel,,,,,,,,,,,,,,CHUV,,,,,,,,,,,,,,,,,,,
6.65784323487238,46.5404583489219,hotel,Aquatis Hotel,hotel,148,Route de Berne,1010,Lausanne,CH,http://www.aquatis-hotel.ch/,+41 21 654 24 24,,3,,wlan,,,Boas Swiss Hotels,no,,,,,143,,,,,,,,,,,,,
6.41573638526731,46.7294074420055,yes,Croix d'or,hotel,,Place du Château,1338,Ballaigues,CH,,,restaurant,,,,,,,,,,,,,,national,,,,,,,,,,,
6.51019315488154,46.611992274063,hotel,Hôtel Le Funi,,11,Avenue du Funiculaire,1304,Cossonay,,,,,,,,,,,,,,,,,3,,,outside,,,,,,,,,
6.77323004316965,46.4802084560355,yes,Le Baron Tavernier,hotel,,Rte. de la Corniche,1071,Chexbres,CH,,,restaurant,3,,wlan,,,,,+41 21 926 60 00,info@barontavernier.ch,,http://www.barontavernier.ch,,,,+41 21 926 60 01,,,,,,,,,,
6.84788744564752,46.4581579891962,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.84788744564752,46.4581579891962,yes,Hôtel des Trois Couronnes,hotel,,,,,,,,,5,,wlan,,,Société de l'Hôtel des Trois Couronnes,no,+41 219233200,info@hoteltroiscouronnes.ch,,http://www.hoteltroiscouronnes.ch/,71,,,+41 219233399,,Q3146251,,,,,,,,
6.8519156888751,46.4576499826412,yes,Grand Hôtel du Lac,hotel,1,Rue d'Italie,1800,Vevey,CH,,,,5S,,wlan,yes,,,no,+41 21 925 06 06,info@ghdl.ch,,https://www.ghdl.ch,,,,+41 21 925 06 07,,,,,,,,,,
6.84177625536317,46.4705251878624,yes,Hôtel de la Place,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.82749691142515,46.4814890498923,yes,Le Mirador Resort & Spa,hotel,5,Chemin de l'Hôtel du Mirador,1801,Le Mont-Pèlerin,,http://www.mirador.ch/,,,5,,,,,,,,,,,,,,,,,,,,,,,,
6.84257288697211,46.4778605555267,yes,Hôtel du Léman,hotel,2,Chemin de la Fontaine,1805,Jongny,,,,,,,,,,Coop,,,,,,,,,,,,,,,,,,,
6.70301771206243,46.5167061997705,yes,Hôtel Restaurant de la Croix,hotel,338,Route des Monts-de-Lavaux,1090,La Croix-sur-Lutry,CH,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,
6.73352897449999,46.5384586996671,yes,Hôtel Restaurant des Alpes,hotel,1,Route d'Oron,1073,Savigny,CH,,+41 21 781 11 11,restaurant,3,,,,,,,,,+41 21 781 27 45,,,,french,,,,,,,,,,,
6.84867217597048,46.5091014261991,yes,L'Hôtel-de-Ville d'Attalens,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.91005353177716,46.4304320079222,yes,Eden Palace au Lac,hotel,11,Rue du Théâtre,1820,Montreux,,https://www.edenpalace.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.90738545021429,46.4383742568699,yes,Fairmont Le Montreux Palace,hotel,100,Avenue des Alpes,1820,Montreux,,https://www.fairmont.com/montreux/,,,,,,,,Fairmont Hotels & Resorts,,,,,,,,,,,Q3064551,,,,,,,,
6.90810359612145,46.436868329707,hotel,Eurotel,hotel,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.90279544303819,46.4401160217699,hotel,Royal Plaza Montreux & Spa,,7,Avenue Claude Nobs,,Montreux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.92325505131794,46.4327148998405,yes,Hôtel Righi,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.92649470196987,46.4316158408317,yes,Hôtel Victoria,hotel,16,Route de Caux,1823,Montreux,,https://victoria-glion.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.85698085,46.4614698,yes,Le Léman,hotel,20,Route de Blonay,1800,Vevey,CH,http://www.lelemanhotel.ch/,+41219443322,,3,,wlan,,info@lelemanhotel.ch,,no,,,+41219258900,,,,,,,,,,Le Léman,,,,,
6.86270966581799,46.4689815848997,yes,Modern Times Hotel,hotel,20,Chemin du Genévrier,1806,Saint-Légier-La Chiésaz,,http://www.moderntimeshotel.ch/fr,,,,,,,,,,,,,,,,,,,,,,,,,,,
