X,Y,tourism,name,addr:street,website,addr:postcode,addr:housenumber,addr:city,phone,addr:country,amenity,stars,wheelchair,internet_access,operator,email,internet_access:fee,contact:phone,contact:email,contact:website,rooms,contact:fax,fax,cuisine,opening_hours,smoking,toilets:wheelchair,alt_name,beds,wikidata,brand,outdoor_seating,ele,name:de,wheelchair:description
7.7470349,46.0167757,hotel,Adonis,Luchernstrasse,https://hotel-adonis-zermatt-ag.business.site/,3920,31,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7475415,46.0180634,hotel,Albana Real,Schluhmattstrasse,https://hotelalbanareal.com/,3920,19,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7473535,46.018664,hotel,Annex Antika,Bachstrasse,http://www.antika.ch/en/annex-antika,3920,52,Zermatt,+41 27 967 21 51,,,2,,wlan,,hotel@antika.ch,no,,,,,,,,,no,,,,,,,,,
7.7478196,46.0189521,hotel,Hotel Beau Rivage,Kirchstrasse,http://www.beau-rivage-zermatt.ch/,3920,44,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7483669,46.0166161,hotel,Albatros Hotel,Steinmattstrasse,www.hotel-albatros.ch,3920,96,Zermatt,+41 27 966 80 60,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7487451,46.0168176,hotel,Jagerhof Hotel,Steinmattstrasse,https://www.jaegerhofzermatt.ch/,3920,85,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7491218,46.0175722,hotel,Narnia,Steinmattweg,https://narnia-zermatt.ch,3920,83,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7497329,46.0163678,hotel,Legendär,Schanze,https://www.legendaer-zermatt.com/,3920,38,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7482147,46.0186913,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7490299,46.0185852,hotel,Bellerive Zermatt,Riedstrasse 3,https://www.bellerive-zermatt.ch/,3920,3,Zermatt,+41 (0)27 966 74 74,CH,,3,,wlan,Katja & Mario Noti,info@bellerive-zermatt.ch,no,,,,,,+41 (0)27 966 74 75,,,,,,,,,,,,
7.7488454,46.0188368,hotel,Astoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7497072,46.0178236,hotel,Europe,Riedstrasse,https://www.europe-zermatt.ch/,3920,18,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7495138,46.0184969,hotel,Rex,,https://www.hotel-rex.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7505137,46.0186081,hotel,Basecamp,,http://www.hotel-basecamp.ch/home.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.750702,46.0188731,hotel,Ambiance,,www. hotelambiance.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.745856,46.0190218,hotel,Weisshorn,Am Bach,http://natusval.myhostpoint.ch/wordpress/,3920,6,Zermatt,+41 27 967 11 12,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7461419,46.0201803,hotel,Monte Rosa,Bahnhofstrasse,https://www.monterosazermatt.ch/,3920,80,Zermatt,+41 27 966 03 33,CH,,4,,,,,,,,,,,,,,,,,,Q1630972,,,,,
7.7475025,46.0191432,hotel,Hotel Allalin,Kirchstrasse,https://www.hotel-allalin.ch/en/general/home,3920,40,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.747638,46.0190678,hotel,Hotel Antika,Kirchstrasse,www.antika.ch,3920,42,Zermatt,+41 27 957 21 51,,,3,,wlan,,hotel@antika.ch,no,,,,,,,,,,,,,,,,,,
7.7453631,46.0205215,hotel,The Omnia,Auf dem Fels,https://www.the-omnia.com,3920,,Zermatt,+41 27 966 71 71,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7462322,46.0205077,hotel,Hotel Sonne Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7462536,46.0206531,hotel,Helvetia,Bahnhofstrasse,www.hotel-helvetia-zermatt.ch,3920,72,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7466295,46.0207236,hotel,Unique hotel Post,Bahnhofstrasse,https://www.hotelpost.ch/,3920,41,Zermatt,,,,,,wlan,,,no,,,,,,,,,,,,,,,,,,
7.745697,46.0211118,hotel,Romantica,,http://www.romantica-zermatt.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.747118,46.0203986,hotel,Tannenhof,Englischer Viertel,http://www.rhone-web.ch/tannenhof/,3920,3,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7475281,46.0204192,hotel,Alpina,Englischer Viertel,https://alpina-zermatt.ch,3920,5,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7478633,46.0203698,hotel,Matterhorn Lodge,Englischer Viertel,https://www.matterhornlodge.ch,3920,11,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7470693,46.0210742,hotel,Mont Cervin Palace,Bahnhofstrasse,https://www.montcervinpalace.ch/,3920,31,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7484618,46.0189932,hotel,Hotel de la Couronne,Kirchstrasse,,3920,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7490248,46.0191275,hotel,Chesa Valese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7505089,46.019132,hotel,Capricorn,,https://www.capricorn-zermatt.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7488573,46.0209423,hotel,Excelsior,Hofmattstrasse,https://www.excelsior-zermatt.ch/,3920,38,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7481885,46.0211569,hotel,Atlanta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7485792,46.0213911,hotel,Hotel Elite,Hofmattweg,https://www.elite-zermatt.ch/,3920,3,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7507251,46.0205164,hotel,Parkhotel Beau Site,Brunnmattgasse,https://www.parkhotel-beausite.ch/,3920,9,Zermatt,+41 27 966 68 68,CH,,4,,wlan,Franz Schwegler-Dossetto,info@parkhotel-beausite.ch,no,,,,,,+41 27 966 68 69,,,,,,,,,,,,
7.7513869,46.0207478,hotel,Hotel Bella Vista,Riedweg,https://bellavista-zermatt.ch/,3920,15,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7523922,46.021191,hotel,Chalet Waidmannsheil,,http://www.lehner-richard.ch/home.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7527672,46.0214474,hotel,Alpenroyal,Riedweg,www.alpenroyal.ch,3920,96,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7382058,46.0224599,hotel,Edelweiss,,https://www.edelweiss-zermatt.ch,,,,+41 27 967 22 36,,restaurant,,,,,info@edelweiss-zermatt.ch,,,,,,,,,May-Oct Mo-Su 09:00-19:30,,,,,,,,1961,,
7.7466195,46.0224586,hotel,Alphubel,Brantschenhaus,www.alphubel.com,3920,7,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7463183,46.0228607,hotel,Simi,Brantschenhaus,www.hotelsimi.ch,3920,20,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7469784,46.0220078,hotel,Walliserhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7472166,46.0219587,hotel,Hotel Testa Grigia,Bahnhofstrasse,http://testa-grigia.com/,3920,21,Zermatt,,,waste_basket,,,,,,,,,,,,,,,,,,,,,,,,
7.7468392,46.0223492,hotel,Continental,Brantschenhaus,https://www.continental-zermatt.ch/,3920,3,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7470929,46.0222168,hotel,Pollux,Bahnhofstrasse,https://www.hotelpollux.ch/,3920,28,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7477994,46.0219569,hotel,Backstage Boutique Hotel,Hofmattstrasse,https://www.backstagehotel.ch/,3920,4,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7465079,46.0232236,hotel,Best Western Butterfly,Bodmenstrasse,https://www.hotel-butterfly.com/,3920,21,Zermatt,+41 27 966 41 66,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7471177,46.0236181,hotel,Alex,,https://www.hotelalexzermatt.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.747987,46.023356,hotel,Hotel Gornergrat Dorf,Bahnhofstrasse,Hotel Gornergrat-Dorf,3920,1,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7481098,46.0218068,hotel,Le Petit Cervin,,https://www.montcervinpalace.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7502428,46.0230901,hotel,Hotel Garni CIMA,Seilerwiesenstrasse,www.hotelcimazermatt.ch,3920,5,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7487577,46.0244662,hotel,Hotel Bahnhof,Bahnhofplatz,https://www.hotelbahnhofzermatt.com/,3920,54,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7491507,46.0240052,hotel,Hotel Sarazena,Bahnhofplatz,https://www.hotel-sarazena.ch/,3920,14,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7496979,46.0240778,hotel,Schloss Hotel,Bahnhofplatz,https://schlosshotelzermatt.ch,3920,18,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7496767,46.0250855,hotel,Ambassador,Spissstrasse,https://www.ambassadorzermatt.com/,3920,10,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7501368,46.0250985,hotel,Mirabeau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7506391,46.0259113,hotel,Solebad Arca,Spissstrasse,http://www.arca.ws,3920,42,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7511653,46.0229511,hotel,Hotel National,Matterstrasse,https://hotelnationalzermatt.ch/,3920,39,Zermatt,+41 27 966 99 66,CH,,,,,,national@active.ch,,,,,,,,,,,,,,,,,,,
7.7525599,46.021789,hotel,Schönegg,Riedweg,https://schonegg.ch/,3920,35,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7522573,46.0234145,hotel,Christiania Mountain & SPA,Wiestistrasse,https://www.christiania-zermatt.com/,3920,7,Zermatt,,,,4,,,Family Franzen-Bieri,,,,,,,,,,,outside,,,,,,,,,
7.7522965,46.0241938,hotel,La Ginabelle,Vispastrasse,https://www.la.ginabelle.ch/,3920,52,Zermatt,+41 27 966 50 00,,,,,,,,,,,,,,,,,,,,,,,,,,
7.754312,46.0219093,hotel,Cervo,Riedweg,https://www.cervo.ch/,3920,156,Zermatt,,CH,,4S,,wlan,,,no,+41 27 968 12 12,info@cervo.ch,https://www.cervo.ch,36,+41 27 968 12 11,,,,,,,,,,,,,
7.75391,46.0235671,hotel,Holiday,Gryfelblatte,https://www.hotelholiday.ch/,,4,,+41 27 967 12 03,,,3,,,,,,,,,,,,,,,,,,,,,,,
7.7543656,46.0235974,hotel,Pauschalen,Wiestistrasse,https://hotelpauschalen.ch/,3920,158,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7542003,46.0239622,hotel,Primavera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7541276,46.0244099,hotel,Hotel Carina,,https://www.hotelcarina.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7516971,46.0245149,hotel,Sunstar Style Hotel,Untere Mattenstrasse,https://zermatt.sunstar.ch/,3920,50,Zermatt,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7535373,46.0245076,hotel,Phoenix,Untere Wiestistrasse,https://phoenixzermatt.ch/,3920,11,Zermatt,+41 27 968 18 19,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7556531,46.0268598,hotel,Alpenlodge,,https://www.alpenlodge.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8108833,46.0127456,hotel,Fluhalp,,https://www.fluhalp-zermatt.ch/,,,,+41 27 967 25 97,,restaurant,,,,,,,,,,,,,,,,,,,,,,2614,,
7.7753631,46.0668064,hotel,Täscher Hof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.7803856,46.0930859,hotel,Matterhorn Golf Hotel,,,,,,,,,,,wlan,,,yes,,,,,,,,,,,,,,,,,,
7.8005002,46.171664,hotel,La Réserve,Stock,,,1,,+41 27 955 22 55,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8245526,46.1789454,hotel,Hotel Alpenrosli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8374767,46.1930406,hotel,Hotel Eden,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
7.8383939,46.1930802,hotel,Goldbiel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.839924,46.1955959,hotel,Hotel Desirée,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.840102,46.1958662,hotel,Grächerhof,,,3925,,Grächen,+41279562515,CH,,,,,,,,,,,,,,,,,,,,,,,,,
7.8391346,46.1961679,hotel,Walliserhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8405985,46.1978759,hotel,Hotel Alpha,,http://www.alpha-graechen.ch,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
7.8428117,46.2013375,hotel,Stutz,,,,,Grächen,,CH,,,,,,,,,,,,,,,,no,,,,,,,,,
7.925965,46.1082772,hotel,Hotel Gletschergarten,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9263207,46.1086694,hotel,Hotel Britannia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9288385,46.1091109,hotel,Popcorn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9298007,46.1114017,hotel,Hotel Artemis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9290772,46.1236434,hotel,Fletschhorn,,https://www.fletschhorn.ch/,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,1827,,
7.9350935,46.1311169,hotel,EDEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9355146,46.1313026,hotel,Hotel Moulin,,,,,,,,,,,wlan,,,,,,,,,,,,,,,,,,,,,
7.938204,46.128316,hotel,Primavera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9377575,46.129407,hotel,Apartementhaus Sunshine,,,,,,+41 78 843 54 68,,,,,,,,,,,,,,,,,,,,,,,,,,
8.055359,46.1955109,hotel,Hotel Restaurant Post,Alte Simplonstrasse,http://www.hotel-post-simplon.ch,3907,47,Simplon Dorf,,CH,,,,,,info@hotel-post-simplon.ch,,,,,,,,,,,,,,,,,,,
7.744404,46.3168989,hotel,Hotel du Pont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8012093,46.3036257,hotel,Bergheim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8003262,46.3098961,hotel,Rarnerhof,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8748607,46.241648,hotel,Ackersand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9026151,46.2584551,hotel,Hotel Gebidem,,http://www.gebidem.ch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hotel Gebidem,
7.8434356,46.3126482,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8435521,46.3125879,hotel,Bahnhof,,,,,,,,restaurant,,,,,,,,,,,,,regional,,,,,,,,,,,
7.8518434,46.3157619,hotel,Sonnenhalde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.8814548,46.293028,hotel,Visperhof,,https://www.visperhof.ch/,,,,+41 27 948 38 00,,,,yes,wlan,,info@visperhof.ch,no,,,,,,+41 27 948 38 01,,,,,,,,,,,,
7.8818619,46.2931467,hotel,Elite,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
7.8781897,46.3068223,hotel,Bergsonne,Kirchweg,,3939,1,Eggerberg,+41 27 946 12 73,CH,,,,,,,,,,,,,,,,,,,,,,,,,
7.7596737,46.3939189,hotel,Ambord,,,,,,,,restaurant,,no,,,,,,,,,,,regional,,,no,,,,,,,,
7.7698409,46.3987506,hotel,Bietschorn,,,,,,,,restaurant,,no,,,,,+41 279391466,,,,,,,,,,,,,,,,,
7.7710526,46.3985489,hotel,Lötschberg,,http://hotelloetschberg.ch/,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,
7.7710774,46.3989301,hotel,Petersgrat,Hauptstrasse,,3917,33,,,,,,no,,,,,+41279391808,,,,,,,,,,,,,,,,,
7.9180944,46.299311,hotel,Hotel Römerhof,,,,,,+41-(0)27-946 31 27,,,,,,,,,,,,,,+41-(0)27-923 50 61,,,,,,,,,,,,
7.9881986,46.3159702,hotel,Hotel du Pont,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,
7.988461,46.3160367,hotel,Hotel Simplon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0282521,46.2549107,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0414865,46.3041621,hotel,Berghotel Klenenhorn,,,,,,,,,,,,,,,,,,,,,regional,,,,,,,,,,,
7.9866196,46.3226341,hotel,Aladin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9856826,46.3243846,hotel,Bellevue,,,,,,,,restaurant,,yes,,,,,,,,,,,,,,,,,,,,,,
7.9888518,46.3228474,hotel,Touring,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9779778,46.3759015,hotel,Tigilou,,http://www.tigilou.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.9994136,46.3254879,hotel,Alex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0458732,46.3562719,hotel,Hotel Aletsch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.0928203,46.3723416,hotel,Edelweis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.119212,46.3885574,hotel,Hotel Post,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1344341,46.4032517,hotel,Du Glacier,,https://www.duglacier.com/,3984,,,+41 79 662 24 55,,,,,wlan,Raymond Kronig,info@duglacier.ch,,,,,,,,,Mo-Su 07:00-22:00,,,,,,,,,,
8.134773,46.4034812,hotel,Hirschen,,http://www.fiesch.ch/hirschen/,3984,,Fiesch,+41 (0) 27 971 1606,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1382434,46.4020321,hotel,Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1845418,46.3637096,hotel,Pension Albrun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8.1847871,46.364402,hotel,Hotel Ofenhorn,Ufem Acher,,3996,1,Binn,,CH,,,,,Genossenschaft Pro Binntal,,,+41 27 971 45 45,info@ofenhorn.ch,http://www.ofenhorn.ch,,,,,,,,,,,,,,,
6.1581745,46.4457184,hotel,Hotel Restaurant de la Poste,Route de Nyon,https://delaposte.ch/,1264,5,Saint-Cergue,+41 22 360 12 12,,,,,wlan,,info@delaposte.ch,,,,,,,,,,,,,,,,,,,
6.1638379,46.4432166,hotel,Le point du jour,Route de Nyon,,,19,Saint-Cergue,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
6.2686645,46.4209292,hotel,Glanis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.2477018,46.4406415,hotel,Auberge de l'Écu Vaudois,Route de Saint-Cergue,,1268,,Begnins,,,restaurant,,yes,,Ismaël et Karim Marabet,,,,,,,,,,,,,,,,,,,,
6.2959167,46.4578113,hotel,Auberge Communale à L'Union,La Place,https://www.aubergegilly.ch/,1182,16,Gilly/VD,+41 21 824 12 08,,restaurant,,yes,,,,,,,,,,,,,,,,,,,,,,"Hotel Auberge, cuisine culinaire"
6.3253742,46.668307,hotel,Relais de la Truite,,,,,,,,restaurant,,no,,,,,,,,,,,,,,,,,,,,,,
6.3403666,46.4596842,hotel,Hostelerie du Chateau,Grand-Rue,,,16,Rolle,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3917427,46.494773,hotel,Hôtel-Restaurant du Commerce,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
6.4045951,46.5014332,hotel,La Croix Blanche,,https://www.la-croix-blanche.ch/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.3743388,46.554443,hotel,Hôtel Communal de Ballens,,http://hotel-ballens.com/,,,,+41 21 809 56 53,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4277897,46.5110978,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.4972648,46.5083871,hotel,La Nouvelle Couronne,Passage de la Couronne,https://www.couronne-morges.ch/,1110,2,Morges,+41 21 804 81 81,CH,,3,,,Groupe Hôtels et Patrimoine,,,,,,,,,,,,,,,,,,,,
6.4998442,46.5101517,hotel,Hotel de Savoie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5474634,46.5132939,hotel,FMEL Azur,Route Cantonale,,1025,99A,Saint-Sulpice,,CH,,,,,,,,,,,,,,,,,,,,,,,,,
6.5256241,46.5176433,hotel,Auberge de l'Étoile,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
6.5661094,46.5223377,hotel,SwissTech Hotel,Route Louis-Favre,,1024,10B,Ecublens (VD),,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5617396,46.5482215,hotel,Ibis Budget,,,,,,,,,,,,Ibis Budget,,,,,,,,,,,,,,,,Accor,,,,
6.5612339,46.5562084,hotel,Novotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5800557,46.5415087,hotel,Beau-Site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5747505,46.5490794,hotel,Discovery Hotel Crissier,Chemin des Lentillières,http://www.discovery-hotel.ch/,1023,24,Crissier,,,,3,,wlan,Boas Swiss Hotels,,no,,,,98,,,,,,,,,,,,,,
6.6269699,46.5070975,hotel,Aulac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.62777,46.507152,hotel,Hotel du port,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6282362,46.5072784,hotel,Angleterre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6276874,46.5122586,hotel,Carlton,Avenue de Cour,http://www.carltonlausanne.com/,,4,,+41 21 613 07 07,,,4,,,Boutique Hôtel,contact@carltonlausanne.ch,,,,,,,+41 21 613 07 10,,,,,,,,,,,,
6.6278692,46.5152787,hotel,Agora Swiss Night,,http://byfassbind.com/hotel/agora-swiss-night-lausanne/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6307939,46.5158417,hotel,Hôtel AlaGare,rue du Simplon,https://hotelalagare.ch/,1006,14,Lausanne,+41 21 612 09 09,,,,no,wlan,,info@hotelalagare.ch,no,,,,,,,,,,,,,,,,,,
6.6300396,46.5174671,hotel,Le Pain Quotidien,,http://www.lepainquotidien.ch/en/store/place-de-la-gare/,,,,,,cafe,,,,,,,,,,,,,,,,,,,,,,,,
6.6301095,46.520291,hotel,LHOTEL,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,
6.631552,46.517643,hotel,Hotel Victoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.631275,46.5215735,hotel,Regina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6312944,46.5214111,hotel,Hotel des Voyageurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6718964,46.5074328,hotel,Hôtel du Château,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6366516,46.519193,hotel,Hotel de la Paix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6369062,46.5205405,hotel,Swiss Wine Hotel & Bar,Rue Caroline,http://www.fassbindhotels.com/,,5,Lausanne,+41 21 320 21 41,CH,,,,,,city@fassbindhotels.com,,,,,,,,,,,,,,,,,,,
6.638669,46.5215656,hotel,Vision Appartments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6608376,46.5435104,hotel,Union,,,,,,,,pub,,,,,,,,,,,,,,,,,,,,,,,,
6.4137897,46.6200567,hotel,Le Grütli,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
6.4601821,46.6934251,hotel,Le Saint-Romain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.510215,46.612007,hotel,Hôtel Le Funi,,http://www.lefuni.ch/,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,
6.5082407,46.6546282,hotel,O Sole Mio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5136401,46.6589668,hotel,De la Croix Blanche,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
6.6351025,46.6408582,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.5681532,46.71057,hotel,Hôtel Restaurant De La Gare,,,,,,,,restaurant,,limited,,,,,,,,,,,,,,,,,,,,,,
6.5318646,46.7239874,hotel,Le Chasseur,,,,,,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,
6.5289981,46.7345896,hotel,Hotel des Mosaïques,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6260695,46.6791407,hotel,Ferm'aventure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.7428543,46.4900523,hotel,Hôtel Lavaux,,,,,,,,,,yes,,,,,,,,,,,,,,yes,,,,,,,,
6.7842779,46.4812435,hotel,Hotel Prealpina,rue de Chardonne,https://www.prealpina.ch/,,35,,+41249460909,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8413388,46.4595392,hotel,Riviera Lodge,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,
6.843692,46.4602025,hotel,Les Negociants,Rue du Conseil,https://www.hotelnegociants.ch/,1800,27,Vevey,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8429142,46.4624687,hotel,Astra Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8520262,46.4713938,hotel,Abaca,Avenue de Gilamont,http://www.abaca.ch/,,,,,,,,,yes,,,yes,,,,,,,,,,,,,,,,,,
6.6853807,46.5019884,hotel,Hôtel Restaurant le Rivage,,,1095,,Lutry,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.6859093,46.5026709,hotel,Le Bourg 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.683376,46.55545,hotel,La Marmite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8267426,46.5712331,hotel,Hôtel de Ville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.8929889,46.4395938,hotel,L'Ermitage,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,
6.9280693,46.4208993,hotel,Hotel Masson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.925196,46.4232494,hotel,Hôtel Résidence Bristol SA,,http://genevahotelier.com/hotel-residence-bristol-sa-montreux/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.9092755,46.4305808,hotel,Villa Eden,Rue du Quai,https://www.edenpalace.ch,1820,12,Montreux,+41 21 966 08 06,,,,,,,,,,,,,,,,,,,,,,,,,,
6.910358,46.4335755,hotel,Parc et Lac,Grand'Rue,https://www.parcetlac.com/,1820,38,Montreux,,,,,,,,,,,,,,,,,,,,,,,,,,,
